lat,lon,trend,p_value,valid_years
-12.5,98.5,-0.15069116220033368,0.7108952874500365,41
-12.5,99.5,0.3380863927738932,0.2762780286051475,39
-12.5,100.5,-0.08259405144598041,0.8980212621322816,40
-12.5,101.5,-0.5018773329963446,0.36537154850862097,38
-12.5,102.5,-0.5958711651369025,0.30698585474987417,36
-12.5,103.5,-0.4108796296296292,0.5508678704577775,35
-12.5,104.5,-0.20020897864825857,0.6928385117296678,36
-12.5,105.5,-0.30164727050162354,0.6495079756621349,35
-12.5,106.5,0.09770704996577706,0.8870686942118248,35
-12.5,107.5,0.3803478878103782,0.5220542678768723,36
-12.5,108.5,0.06402439024390258,0.8276288084144704,39
-12.5,109.5,-0.5133872898060984,0.15911527765643207,38
-12.5,110.5,0.15625,0.7901381702817245,39
-12.5,111.5,-0.10676328215460126,0.770840345264592,40
-12.5,112.5,0.25077160493827183,0.19105038913843664,38
-12.5,113.5,0.19981942875964606,0.5508678704577775,35
-12.5,114.5,0.19805554317980825,0.6530785762864474,36
-12.5,115.5,0.6356125914315571,0.06279476272993412,38
-12.5,116.5,-0.026704028612328373,0.8796101413969478,40
-12.5,117.5,0.23003472222222252,0.435219001789256,42
-12.5,118.5,-0.06628787878787878,0.6986822359824363,39
-12.5,119.5,-0.5518281058233586,0.05790218119568991,37
-12.5,120.5,-0.614872685185185,0.0664319208094236,38
-12.5,121.5,-0.37791496815307746,0.16538510374217374,42
-12.5,122.5,-0.6333719966881862,0.08292122494939509,42
-12.5,123.5,-1.194526192552192,0.007768495537450971,41
-12.5,124.5,-1.6895012917475443,0.008174287438533805,40
-12.5,125.5,-0.17679385493750804,0.6783726944702002,44
-12.5,126.5,-0.08494787510449875,0.7781182480506512,42
-12.5,127.5,-0.24178071103023266,0.5438546354123606,43
-12.5,128.5,-0.5377045348293592,0.19438626928107727,43
-12.5,129.5,0.411011555033293,0.35132852409266013,42
-12.5,130.5,0.2430950538142721,0.6132517855744676,41
-12.5,131.5,0.31862627468189786,0.3950329766408668,40
-12.5,132.5,-0.18000533632449695,0.5155350369501336,42
-12.5,133.5,0.213645117137765,0.6646547813082152,42
-12.5,134.5,-0.7079458739695808,0.08676736221250979,40
-12.5,135.5,-0.7887235817575089,0.04912570463735361,43
-12.5,136.5,-0.11716981132075546,0.785544411956157,43
-12.5,137.5,0.13659785852588532,0.7616899520580042,41
-12.5,138.5,-0.057188597775175404,0.8845825962766167,39
-12.5,139.5,-0.5870624895215392,0.13284330966269112,40
-12.5,140.5,0.023253758748372398,0.9481546239300995,42
-12.5,141.5,0.4604658108822428,0.20868467068315721,38
-12.5,142.5,-0.5040634674922603,0.09403879939083565,43
-12.5,143.5,-0.22023123293642657,0.5879084322109032,42
-12.5,144.5,-0.6093245489135641,0.1053410585646772,40
-12.5,145.5,-0.671339928762952,0.27593433728642713,41
-12.5,146.5,-0.10913825757575898,0.8453357931297271,42
-12.5,147.5,-0.10013017587122991,0.7616899520580042,41
-12.5,148.5,0.2772658775307653,0.6284746536839203,39
-12.5,149.5,0.03586944765432468,0.9373320419227238,41
-12.5,150.5,0.1991038350988,0.6777161122500928,41
-12.5,151.5,-0.40535990227196894,0.32937921868675046,42
-12.5,152.5,-0.38307541863431605,0.15383630866989784,44
-12.5,153.5,-0.14086086790304175,0.7446315154396081,41
-12.5,154.5,0.13960531210238897,0.8179058629425171,43
-12.5,155.5,-0.1139711584075319,0.7233394974219045,44
-12.5,156.5,0.17749615933872204,0.7354536181171747,40
-12.5,157.5,-0.5447491496598644,0.2328466829852629,43
-12.5,158.5,-0.25674869538178935,0.6664041829849279,40
-12.5,159.5,0.15993137973398558,0.7531271266832608,39
-12.5,160.5,0.07791585126753597,0.8048167280364196,41
-12.5,161.5,0.02716083725887197,0.9552145926892925,41
-12.5,162.5,0.2820585025751069,0.36293485816471427,41
-12.5,163.5,0.370044981476536,0.3871160541691657,41
-12.5,164.5,-0.14313326704128468,0.7628611639449314,38
-12.5,165.5,-0.32591753637918774,0.3926123103751683,38
-12.5,166.5,-0.5026330845347889,0.28595642810117994,41
-12.5,167.5,-0.9619677197802197,0.0027614995745816125,43
-12.5,168.5,-1.3377178660256877,0.017791022959138696,41
-12.5,169.5,-0.8329347515958061,0.08988158946826487,41
-12.5,170.5,0.1778079903749823,0.661353237644444,41
-12.5,171.5,-0.4577879775258631,0.11044599236405402,40
-12.5,172.5,-0.04818223721507511,0.8465282828044682,39
-12.5,173.5,-0.45469401817639954,0.233217008256964,42
-12.5,174.5,-0.487103174603174,0.13794566169862826,38
-12.5,175.5,-0.5617330575566319,0.12745727477614618,39
-12.5,176.5,-1.2463530971663652,0.00254769872740663,40
-12.5,177.5,-0.3577514185092623,0.3453965562420982,39
-12.5,178.5,-0.3207145069943519,0.3696497329509345,40
-12.5,179.5,-0.20103500828598408,0.6284746536839203,39
-12.5,180.5,-0.15003769639905773,0.8405809140670598,38
-12.5,181.5,0.07782038284064738,0.9478599779684119,37
-12.5,182.5,0.9680514151923703,0.02153870474869155,39
-12.5,183.5,1.5926043864188202,0.0004513311834541008,39
-12.5,184.5,0.5674253606436198,0.13794566169862826,38
-12.5,185.5,-0.11926470281325763,0.7348263750767032,39
-12.5,186.5,-0.21205481094255818,0.5952698888863501,36
-12.5,187.5,0.2577076905342539,0.5580781774416292,36
-12.5,188.5,0.0815121805939584,0.8870686942118248,35
-12.5,189.5,0.5028527004961656,0.21303867828843515,34
-12.5,190.5,0.1171875,0.5935629766221353,34
-12.5,191.5,-0.595238095238095,0.20234388657884772,34
-12.5,192.5,-0.6992140100295569,0.10834142617557846,30
-12.5,193.5,-0.2342357893799003,0.5633463699559165,31
-12.5,194.5,0.2813852813852818,0.5633463699559165,31
-12.5,195.5,0.43145430249019956,0.40435063820524453,27
-12.5,196.5,0.7178825964296903,0.24369251012790516,24
-12.5,197.5,-0.18745633145109025,0.747106327334731,24
-12.5,198.5,0.2744465258644023,0.7098436764690532,24
-12.5,199.5,1.3054027248996614,0.090976463086059,23
-12.5,200.5,0.7701178297405914,0.3417178800455669,23
-12.5,201.5,0.09821428571428521,1.0,23
-12.5,202.5,-0.9487563543936083,0.46346928023769907,22
-12.5,203.5,-0.5362889566395664,0.5727823105937271,22
-12.5,204.5,-0.35567468294098115,0.8799878558277134,21
-12.5,205.5,-1.0838349099852953,0.04780459789390245,20
-12.5,206.5,-1.685017596782303,0.008014957359750854,18
-12.5,207.5,-0.08680555555555655,0.9128140271840749,14
-12.5,208.5,1.0124728391422066,0.2762784158080178,15
-12.5,209.5,0.3489540932474027,0.7526419827681854,16
-12.5,210.5,0.8197219421224267,0.19167059142275544,16
-12.5,211.5,0.16533367733058205,0.8762696636277617,11
-11.5,32.5,0.1844618055555558,0.7205147871362552,10
-11.5,33.5,0.4659032260670377,0.38701399031522477,17
-11.5,34.5,0.7824900793650791,0.23423926303398213,19
-11.5,35.5,0.47510808270676635,0.1411929728237963,25
-11.5,36.5,-0.17131275480525804,0.3812637215931578,27
-11.5,37.5,0.20203877005347506,0.5878049630676369,27
-11.5,38.5,0.581259393182985,0.25246050425043143,25
-11.5,39.5,0.3056420001124025,0.45563422360192884,32
-11.5,40.5,0.4136607203583331,0.24755577818020225,34
-11.5,41.5,0.3397646401916929,0.18900350850385061,32
-11.5,42.5,0.9815520456401292,0.014989907887240058,33
-11.5,43.5,1.0250786777775414,0.009979477555722316,37
-11.5,44.5,0.10055454541943804,0.7540675143570155,36
-11.5,45.5,-0.12680681714491845,0.7547126102355206,35
-11.5,46.5,-0.289180705904772,0.39416640444789575,35
-11.5,47.5,-0.16331444188536065,0.5136072924876847,39
-11.5,48.5,-0.25630676726946866,0.6163750034803586,40
-11.5,49.5,-0.1365295516846128,0.7354536181171747,40
-11.5,50.5,0.02667361722780713,0.919481045938793,41
-11.5,51.5,0.06825284293044198,0.7788649901956481,41
-11.5,52.5,0.1577920623721651,0.632869142286627,40
-11.5,53.5,0.2421481225654124,0.36293485816471427,41
-11.5,54.5,0.07455654381063227,0.7276974359007813,41
-11.5,55.5,0.7700509895708942,0.002358564725582935,40
-11.5,56.5,0.6663247872588449,0.02691890042169844,41
-11.5,57.5,0.1296287646525751,0.4897429301593238,43
-11.5,58.5,0.2779738890363013,0.29531084070475133,43
-11.5,59.5,0.5642649200923638,0.04912570463735361,43
-11.5,60.5,0.525038495228832,0.04160705071888318,42
-11.5,61.5,0.2128149989602435,0.346250063352757,43
-11.5,62.5,0.1487602674779814,0.5438546354123606,43
-11.5,63.5,0.2260281942208664,0.40119789259699423,44
-11.5,64.5,0.5868909305973067,0.021313046850502212,43
-11.5,65.5,0.7233685279632817,0.022863431302471683,44
-11.5,66.5,0.4935819243156193,0.1736702772203822,43
-11.5,67.5,0.35559258649696446,0.40246125139431455,43
-11.5,68.5,0.4520671206817647,0.31874518262725193,42
-11.5,69.5,0.684145480225989,0.06542306610469041,42
-11.5,70.5,-0.3465454202713298,0.48793753671895557,42
-11.5,71.5,-0.17063475282276866,0.6181176400135012,42
-11.5,72.5,-0.2289939413265305,0.40246125139431455,43
-11.5,73.5,0.40438426053295623,0.40119789259699423,44
-11.5,74.5,0.31104472622223417,0.414326973448099,43
-11.5,75.5,0.5131476753461544,0.18038393817009857,43
-11.5,76.5,0.5431533219696701,0.2506536089538406,42
-11.5,77.5,0.4474516053880051,0.14287757777265858,43
-11.5,78.5,-0.10583752576599299,0.7947886866284579,42
-11.5,79.5,-0.3461574357715209,0.5719835030644609,43
-11.5,80.5,0.14890915250838638,0.6602647550462682,43
-11.5,81.5,0.23349665794052016,0.5016358122745783,42
-11.5,82.5,-0.3877656601490425,0.33662512075788886,44
-11.5,83.5,-0.23033430801091215,0.42427491772837767,44
-11.5,84.5,-0.26448545482603103,0.5919199160567152,44
-11.5,85.5,0.13006846418900153,0.8016826064347501,43
-11.5,86.5,0.08894595658090253,0.7961487032320338,41
-11.5,87.5,0.8532495982002481,0.024185036295084422,42
-11.5,88.5,0.6038787543706098,0.15256341552303945,42
-11.5,89.5,-0.5162726720491851,0.3174835513106081,41
-11.5,90.5,-0.6816549111807744,0.1790013356721437,42
-11.5,91.5,-0.06575905367457852,0.9552145926892925,41
-11.5,92.5,-0.10192311535502632,0.7788649901956481,41
-11.5,93.5,-0.06898084072056704,0.883909392651155,41
-11.5,94.5,0.1354486478270503,0.6132517855744676,41
-11.5,95.5,0.5220819063926951,0.2764169138485879,43
-11.5,96.5,0.37994882880910685,0.5296315348267777,42
-11.5,97.5,-0.20412146614069648,0.6964285776954346,42
-11.5,98.5,-0.6603845484738458,0.1537367181744661,41
-11.5,99.5,-0.32801464350536685,0.4246421234065477,39
-11.5,100.5,0.11820205954649714,0.8612638836213089,40
-11.5,101.5,0.4525334001037328,0.33935033795235936,40
-11.5,102.5,-0.24795659525848646,0.6471242716513834,37
-11.5,103.5,0.11986438920387268,0.8168835068089898,36
-11.5,104.5,-0.288124234068628,0.5531960543178076,34
-11.5,105.5,0.007674114331723084,1.0,35
-11.5,106.5,0.7930958878362216,0.1305544066089274,36
-11.5,107.5,0.38343729998243914,0.33934271674572325,38
-11.5,108.5,0.6547070802005013,0.18265591265350245,38
-11.5,109.5,-0.122387993609678,0.7628611639449314,38
-11.5,110.5,0.25800622316345995,0.6099979618746088,37
-11.5,111.5,-0.6324404761904763,0.02365749261610542,37
-11.5,112.5,-0.07367221861242745,0.8594521306883358,36
-11.5,113.5,-0.006447232607025606,1.0,35
-11.5,114.5,-0.38378213146893436,0.2582511905140965,36
-11.5,115.5,0.09683579498920628,0.7835801504291398,37
-11.5,116.5,-0.1397118132689484,0.5296140782563044,38
-11.5,117.5,0.04790056563620062,0.8209725423085437,38
-11.5,118.5,0.04464285714285714,0.8835141491217923,43
-11.5,119.5,-0.5275704904814731,0.006791530712635128,41
-11.5,120.5,-0.7085422169078482,0.004305554387414633,39
-11.5,121.5,-0.7796325051759835,0.00025893633995803875,39
-11.5,122.5,-0.9029732582688256,2.3726800125286095e-05,42
-11.5,123.5,-1.1500140707821642,5.524165962468231e-05,41
-11.5,124.5,-1.0682064665882924,0.0013132882518654572,43
-11.5,125.5,-0.4658210132145421,0.1381516462628412,41
-11.5,126.5,-0.22894654780247933,0.39080164551413843,43
-11.5,127.5,-0.5337122851626538,0.031888692179085805,42
-11.5,128.5,-0.34030773841802486,0.2496515050691538,43
-11.5,129.5,-0.07512262586098133,0.901670538587607,41
-11.5,130.5,-0.294402287746938,0.42144237894257297,40
-11.5,131.5,0.016198200360921077,0.9481546239300995,42
-11.5,132.5,-0.5614081872179288,0.2328466829852629,43
-11.5,133.5,-0.11615020523176105,0.8115533673850394,42
-11.5,134.5,-0.23015045042410615,0.6495478982562364,40
-11.5,135.5,-0.37430816624895635,0.3859468605971169,42
-11.5,136.5,0.44007297050775385,0.22084614564234595,41
-11.5,137.5,-0.025131892999869773,0.942139359457642,39
-11.5,138.5,-0.6472340515782132,0.04145690967579192,40
-11.5,139.5,-0.7533679206611033,0.015875547141379124,40
-11.5,140.5,-0.644076099730943,0.032995394669336355,40
-11.5,141.5,0.23144113713430947,0.40246125139431455,43
-11.5,142.5,-0.05600516068496272,0.8835141491217923,43
-11.5,143.5,-0.3351596320346317,0.09403879939083565,43
-11.5,144.5,-0.05176727434982224,0.8115533673850394,42
-11.5,145.5,0.34603336263313533,0.25661600271303897,41
-11.5,146.5,-0.1833599578489733,0.632869142286627,40
-11.5,147.5,0.22686863115873496,0.5213811743123279,38
-11.5,148.5,0.2811295248022141,0.3908282308519907,36
-11.5,149.5,-0.11332508608230507,0.8240484528174716,37
-11.5,150.5,0.11020070047720466,0.8310096580691152,41
-11.5,151.5,-0.285909513199483,0.33934271674572325,38
-11.5,152.5,-0.9301001571600835,0.10403298714422621,42
-11.5,153.5,0.22457920528390377,0.67549619466395,43
-11.5,154.5,-0.580654645219701,0.16711655519767832,41
-11.5,155.5,-1.0456062105488397,0.020161788172325775,43
-11.5,156.5,-0.13793519664874498,0.7446315154396081,41
-11.5,157.5,0.4313998249087343,0.23929351176558455,40
-11.5,158.5,0.13051470588235337,0.7166749729859458,39
-11.5,159.5,0.24791492714056756,0.4629394880460814,40
-11.5,160.5,0.6188997967113506,0.14118732660180083,41
-11.5,161.5,0.028059023768614362,0.9552145926892925,41
-11.5,162.5,-0.33268337493882716,0.5016358122745783,42
-11.5,163.5,-0.28169813630595897,0.4081104204610595,40
-11.5,164.5,-0.062224335400813555,0.8649901175825423,37
-11.5,165.5,0.432856346805566,0.36293485816471427,41
-11.5,166.5,-0.26083323076574416,0.46534374401080913,41
-11.5,167.5,-0.8212057405331996,0.005161904401369395,41
-11.5,168.5,-0.8224420037790474,0.03973739578667363,39
-11.5,169.5,-0.8194885828828923,0.08194839918746107,37
-11.5,170.5,-0.4333140497020676,0.25841287570987015,40
-11.5,171.5,-0.10321496909177372,0.7092538245352756,40
-11.5,172.5,-0.021655697269514666,0.9349988039705048,40
-11.5,173.5,-0.44031305316853836,0.27593433728642713,41
-11.5,174.5,-0.8382397787498084,0.031127310111324795,40
-11.5,175.5,-0.44200601648608173,0.22385697199826116,37
-11.5,176.5,-0.4181190741773566,0.32678580538480595,38
-11.5,177.5,-0.1229257159556555,0.7628611639449314,38
-11.5,178.5,-0.34124306066874305,0.3453056974481019,40
-11.5,179.5,-0.462192538781105,0.21724725095772912,39
-11.5,180.5,-0.21031496678981715,0.556163415969644,37
-11.5,181.5,-0.6973676040039267,0.015537886169473053,37
-11.5,182.5,0.36271836582120864,0.15183576182655356,40
-11.5,183.5,0.647900561997423,0.09701680612834312,38
-11.5,184.5,-0.2299647303946175,0.497212088120326,38
-11.5,185.5,-0.23643475513432372,0.6632086746173176,39
-11.5,186.5,-0.014680399487730155,0.9674053677177911,36
-11.5,187.5,0.2508212422577585,0.3908282308519907,36
-11.5,188.5,0.1874131944444457,0.6999147656727215,34
-11.5,189.5,0.09222370440865321,0.8955329031670437,29
-11.5,190.5,0.16846264367816083,0.6091749235356739,35
-11.5,191.5,0.4549470724039688,0.2992115611491839,33
-11.5,192.5,0.39058058325676326,0.39860638537703863,29
-11.5,193.5,0.06270511289693914,0.9252757299002273,29
-11.5,194.5,0.5951069093252914,0.2525233839239892,29
-11.5,195.5,0.6485507475628048,0.11857919895819415,28
-11.5,196.5,0.7600973580629766,0.09066965950862332,22
-11.5,197.5,-0.6289478944562903,0.22441148378657239,23
-11.5,198.5,-0.26433414494937957,0.8233490121001951,24
-11.5,199.5,-0.13835782665231822,0.6345102928818573,23
-11.5,200.5,-0.07343924191750272,0.9101956836196836,22
-11.5,201.5,0.48958333333333215,0.5350244506182873,22
-11.5,202.5,-0.2950451504933665,0.7857971061789661,21
-11.5,203.5,-1.7839065708725883,0.033909075949607466,18
-11.5,204.5,-0.5203508320466632,0.6242768461207494,19
-11.5,205.5,-0.8121452910938981,0.5444860568259107,18
-11.5,206.5,-2.4263368279955957,0.07651365424139898,17
-11.5,207.5,-0.12255053206077746,0.9211586502250249,15
-11.5,208.5,-0.6086590648157815,0.4434214028640827,14
-11.5,209.5,1.3572553809119232,0.11328720822235322,15
-11.5,210.5,1.3850534308211464,0.12531111138942436,14
-11.5,211.5,1.0094832113180738,0.15240628395674932,10
-10.5,33.5,-0.494281045751634,0.6801369854363228,17
-10.5,34.5,-0.3894927536231887,0.29077716928272723,23
-10.5,35.5,-0.45408163265306156,0.10754282889930056,19
-10.5,36.5,0.02448083793265769,0.9802109790485439,24
-10.5,37.5,0.9375,0.027120958252384177,27
-10.5,38.5,0.19858871344975643,0.6936406217837584,29
-10.5,39.5,-0.16302051458588304,0.7334457521953335,32
-10.5,40.5,0.2603725771360762,0.4655488870531287,32
-10.5,41.5,0.2820668164944593,0.2933017774384965,35
-10.5,42.5,0.01523960062534607,0.96292509372887,33
-10.5,43.5,0.35429331306990886,0.3136549364605332,28
-10.5,44.5,0.17940054990258025,0.6391042707127212,29
-10.5,45.5,0.22843224800860287,0.6341458536966633,31
-10.5,46.5,0.38222064393939403,0.18493228677225526,31
-10.5,47.5,0.7155593093093089,0.132233654832753,35
-10.5,48.5,0.3155908381051532,0.18265591265350245,38
-10.5,49.5,0.6021095968510682,0.06959603296117639,39
-10.5,50.5,0.27930228248824746,0.5066205695044608,40
-10.5,51.5,0.31243675582039854,0.33352610308834585,40
-10.5,52.5,0.2193141319970341,0.3871160541691657,41
-10.5,53.5,0.2755211370811773,0.27593433728642713,41
-10.5,54.5,0.040470289056472514,0.7961487032320338,41
-10.5,55.5,0.20327152600170453,0.4506605258238301,38
-10.5,56.5,0.44298864888585143,0.4081104204610595,40
-10.5,57.5,0.3747390458374564,0.43502642785483836,40
-10.5,58.5,0.3136764618363218,0.2764169138485879,43
-10.5,59.5,0.5445484072251323,0.08988158946826487,41
-10.5,60.5,0.6312830810385122,0.03495863161779444,40
-10.5,61.5,0.2858168051709439,0.33352610308834585,40
-10.5,62.5,0.5500596566008613,0.10042517436963748,40
-10.5,63.5,0.16980222462858052,0.5975679869340738,41
-10.5,64.5,0.47588919639196375,0.0994998537797868,42
-10.5,65.5,0.4902310598642123,0.13725539302831113,43
-10.5,66.5,0.30445447409733006,0.34024045120657065,42
-10.5,67.5,0.34828466569053473,0.2791520888849168,44
-10.5,68.5,0.21287952546155983,0.6490072252715706,44
-10.5,69.5,0.543173395349096,0.22475200898884962,43
-10.5,70.5,0.6135737358759961,0.1352154124488679,41
-10.5,71.5,0.6940855991586028,0.044376506851960394,41
-10.5,72.5,0.2803919991419991,0.5584004547635599,42
-10.5,73.5,0.03421442687747084,0.8965279189482994,42
-10.5,74.5,0.3543784638788835,0.46115733267686354,42
-10.5,75.5,0.4513717805151183,0.158876387923079,42
-10.5,76.5,0.43668622557349224,0.3741826491069974,42
-10.5,77.5,0.2387654695515501,0.6132517855744676,41
-10.5,78.5,-0.020095962113657606,0.8794050603461727,42
-10.5,79.5,-0.1891036863463338,0.5438546354123606,43
-10.5,80.5,0.012529481132075304,1.0,42
-10.5,81.5,-0.27704106323847255,0.435219001789256,42
-10.5,82.5,-0.5541076580120633,0.07871507631982917,43
-10.5,83.5,0.046314287653790795,0.9731197167307598,41
-10.5,84.5,0.4516440066073528,0.36293485816471427,41
-10.5,85.5,0.7847649470314695,0.14051257074997378,42
-10.5,86.5,0.5752323395303829,0.24731745742367417,41
-10.5,87.5,0.6749576042401441,0.22943429057595655,41
-10.5,88.5,0.3619825665487187,0.2791520888849168,44
-10.5,89.5,-0.13338384091364439,0.8317953693672806,44
-10.5,90.5,0.03255736319303156,0.9000604006879467,43
-10.5,91.5,-0.08309875954198478,0.8505806821024309,43
-10.5,92.5,-0.3629453450069331,0.5367357981091126,41
-10.5,93.5,0.0774626436589834,0.883909392651155,41
-10.5,94.5,0.043213634417346235,0.9654228872862333,42
-10.5,95.5,0.19677554080792048,0.6181176400135012,42
-10.5,96.5,-0.4560595994567771,0.2411460322383383,43
-10.5,97.5,-0.4348104531343223,0.28903354254194413,40
-10.5,98.5,-0.24253856774532423,0.35132852409266013,42
-10.5,99.5,0.03714998738544553,0.959893189819583,38
-10.5,100.5,-0.4951347682489927,0.266154543300259,41
-10.5,101.5,-0.7101648351648351,0.2657461083422321,39
-10.5,102.5,0.27628100730801886,0.49182374314403665,40
-10.5,103.5,0.4879458716484031,0.255493968302292,39
-10.5,104.5,0.29242957314077994,0.5508678704577775,35
-10.5,105.5,-0.05440518405943977,0.7339104943970113,31
-10.5,106.5,-0.1961414469863767,0.4872648904642325,36
-10.5,107.5,0.12863040792530978,0.7443201343805719,34
-10.5,108.5,0.28918037749999265,0.40644333792854104,34
-10.5,109.5,0.07139126305792942,0.8870686942118248,35
-10.5,110.5,-0.1756127002610025,0.5801512457006335,38
-10.5,111.5,-0.2980957194762575,0.30956401229803665,39
-10.5,112.5,-0.4437178014480645,0.26626505196565464,37
-10.5,113.5,-0.44948873848750676,0.17277617599388595,35
-10.5,114.5,-0.3765753049116869,0.18213835260866806,34
-10.5,115.5,-0.47277726074769094,0.015537886169473053,37
-10.5,116.5,-0.16377314814814858,0.4107427047210993,39
-10.5,117.5,-0.14746474358974365,0.23929351176558455,40
-10.5,118.5,0.13858889517454165,0.3859468605971169,42
-10.5,119.5,-0.13509503277138815,0.4791861756075628,41
-10.5,120.5,-0.18895232371794857,0.2689803649247009,42
-10.5,121.5,-0.4217576291079812,0.13476842433139016,42
-10.5,122.5,-0.35484531847251466,0.17412614678904348,41
-10.5,123.5,0.13575885790819342,0.6007856611761987,43
-10.5,124.5,-0.1798403532608681,0.6678462748782503,43
-10.5,125.5,-0.09193745937319311,0.6451505807102356,41
-10.5,126.5,-0.1391045548654244,0.5719835030644609,43
-10.5,127.5,-0.5845240234843038,0.03634164761155113,43
-10.5,128.5,-0.5959980720534073,0.008357234555317982,43
-10.5,129.5,-0.264163120775519,0.48793753671895557,42
-10.5,130.5,0.2302436702252318,0.6007856611761987,43
-10.5,131.5,-0.9936904551649545,0.01305525928135,41
-10.5,132.5,-1.245232450285101,0.03771778264913326,41
-10.5,133.5,-0.21691328245915628,0.5439213911923737,42
-10.5,134.5,-0.2937262013348969,0.305074881337578,43
-10.5,135.5,-0.2720818084284291,0.4517264720866897,41
-10.5,136.5,-0.22087465313605642,0.46534374401080913,41
-10.5,137.5,-0.19643473023158425,0.5439213911923737,42
-10.5,138.5,-0.14669110972393556,0.33972197352938505,41
-10.5,139.5,-0.3031511565529079,0.1603211528324091,41
-10.5,140.5,-0.3291432244211704,0.12693877134651707,40
-10.5,141.5,-0.21511729691876727,0.4952867602977147,34
-10.5,142.5,-0.05015221693561212,0.9095458052651214,35
-10.5,143.5,-0.24063109172002425,0.3871160541691657,41
-10.5,144.5,-0.07371018451328747,0.6777161122500928,41
-10.5,145.5,0.20465408011661523,0.21793165186589147,38
-10.5,146.5,0.19320549353328803,0.5917967492239535,37
-10.5,147.5,0.3363506610576916,0.495448439184329,35
-10.5,148.5,0.21937403993855603,0.6874625535563468,38
-10.5,149.5,0.3765126473745646,0.42144237894257297,40
-10.5,150.5,0.4147461748507826,0.24182473164655216,42
-10.5,151.5,-0.06020642201834736,0.7947886866284579,42
-10.5,152.5,-0.3420773914668839,0.5680669608513922,40
-10.5,153.5,-0.6401681286549676,0.2672858752494308,43
-10.5,154.5,-0.6222680221813992,0.3067305590248952,41
-10.5,155.5,-0.6246585319868656,0.1212405318906675,40
-10.5,156.5,0.10744424489528523,0.828404904759906,42
-10.5,157.5,0.41219236423604133,0.3453056974481019,40
-10.5,158.5,1.0970927394799581,0.0453849737765619,37
-10.5,159.5,0.8151524666063537,0.10218587988644089,38
-10.5,160.5,0.6971209150131716,0.1157443684298359,40
-10.5,161.5,-0.3056558982428924,0.4122551679916763,41
-10.5,162.5,-0.7860839264358064,0.022602740262960618,41
-10.5,163.5,-0.19972852033021904,0.497212088120326,38
-10.5,164.5,-0.07621673925778187,0.6508450294523307,38
-10.5,165.5,-0.019282650544347062,0.901670538587607,41
-10.5,166.5,-0.2742821570461323,0.3331693388353718,39
-10.5,167.5,-0.4580812798919959,0.20436652918574671,41
-10.5,168.5,-0.7496987539851727,0.12920748707657007,42
-10.5,169.5,-0.7199591536778787,0.09993379657133439,39
-10.5,170.5,-0.48844600025381774,0.19974847790467765,39
-10.5,171.5,-0.5921876764475386,0.1452877890952672,40
-10.5,172.5,-0.23988755808126977,0.6664041829849279,40
-10.5,173.5,-0.7098542398127461,0.10218587988644089,38
-10.5,174.5,-0.22629310344827586,0.6457450970456375,39
-10.5,175.5,-0.389453125,0.3788412517838009,38
-10.5,176.5,-0.6301109219299939,0.30698585474987417,36
-10.5,177.5,-0.5487817601426741,0.14118732660180083,41
-10.5,178.5,-0.5238095238095242,0.09504439020170478,39
-10.5,179.5,-0.41241496598639465,0.23582237975362752,39
-10.5,180.5,-0.24768872347557336,0.6660299201417484,37
-10.5,181.5,-0.01718148369983652,0.959893189819583,38
-10.5,182.5,0.055493429452882964,0.927053855932963,37
-10.5,183.5,-0.06936126136195223,0.7835801504291398,37
-10.5,184.5,-0.4372716331474168,0.2657461083422321,39
-10.5,185.5,-0.4350560464751563,0.45597179082236294,37
-10.5,186.5,-0.39329119598923157,0.26798634486283324,35
-10.5,187.5,-0.07619632619632519,0.9055957937612324,34
-10.5,188.5,0.40399328520317623,0.42684260879570113,32
-10.5,189.5,-0.23248537506473044,0.6391042707127212,29
-10.5,190.5,-0.1222412237070161,0.802761791874143,30
-10.5,191.5,-0.0476463468615125,0.8947871042097532,26
-10.5,192.5,0.35728685511224145,0.44087649866088374,25
-10.5,193.5,0.23183086518821064,0.5973541948267042,23
-10.5,194.5,0.15791062801932376,0.7972523796379414,25
-10.5,195.5,0.4492647565670835,0.5683377615538607,24
-10.5,196.5,0.5047774457376534,0.3692092650321579,23
-10.5,197.5,0.26798937948085405,0.7260951618325295,25
-10.5,198.5,0.7215259356139369,0.2673270197885057,23
-10.5,199.5,0.3158068783068776,0.5973541948267042,23
-10.5,200.5,-0.25332046425796473,0.6946444974614776,21
-10.5,201.5,-0.10516530200789985,0.975910003234818,21
-10.5,202.5,-0.40810909842534543,0.5444860568259107,18
-10.5,203.5,-0.38442910070982117,0.6242768461207494,19
-10.5,204.5,-1.5429273973735698,0.17403358020816395,17
-10.5,205.5,-2.014803678248695,0.04776124267510367,15
-10.5,206.5,-0.3038399861838763,0.6504631229507133,17
-10.5,207.5,-0.9004857209737827,0.1888874775395376,14
-10.5,208.5,0.11257128449465889,0.8547770980655479,13
-10.5,209.5,0.9683611287534953,0.7603323075218761,13
-10.5,210.5,1.1576742047273914,0.11475673431864909,12
-10.5,211.5,0.5005326364983745,0.4742743507673295,10
-10.5,212.5,0.140625,0.7554968749288828,11
-9.5,34.5,0.8717105263157894,0.14172595380646796,19
-9.5,35.5,0.21230244252873565,0.6117600292546322,22
