band_idx,TCEP_INTENSITY_MM_3H,band_label
0,18.05996260683761,0-15
0,21.439547206165702,0-15
0,16.125843328335833,0-15
0,13.64225,0-15
0,15.671771523178808,0-15
0,17.27852787456446,0-15
0,15.4884765625,0-15
0,14.82478813559322,0-15
0,16.376064735945487,0-15
0,15.770301094890511,0-15
0,16.224344978165938,0-15
0,18.47111344537815,0-15
1,16.224137931034484,15-25
1,20.452445652173914,15-25
1,16.378810975609756,15-25
1,15.900712025316455,15-25
1,14.275,15-25
1,15.667763157894736,15-25
1,19.710734200743495,15-25
1,19.172434367541765,15-25
1,20.28578125,15-25
1,20.647147147147148,15-25
1,20.928057553956833,15-25
1,22.258123342175065,15-25
1,24.134600313479623,15-25
1,22.57778284671533,15-25
1,23.50572033898305,15-25
1,25.324728260869566,15-25
1,24.025760135135137,15-25
1,25.78115015974441,15-25
1,22.697916666666668,15-25
1,22.09308510638298,15-25
1,23.508692052980134,15-25
1,25.17175925925926,15-25
1,21.749604430379748,15-25
1,17.443840579710145,15-25
1,22.43257874015748,15-25
1,24.926209677419354,15-25
1,26.379595588235293,15-25
1,28.161268248175183,15-25
1,28.307508680555557,15-25
1,26.566756272401435,15-25
1,27.02801724137931,15-25
1,27.93586956521739,15-25
1,26.087139423076923,15-25
1,23.85333333333333,15-25
1,21.727126288659793,15-25
1,20.99946120689655,15-25
1,23.47854291417166,15-25
1,26.92436224489796,15-25
1,26.809264305177113,15-25
1,25.861761710794298,15-25
1,25.30141352549889,15-25
1,27.93175,15-25
1,24.60754985754986,15-25
1,26.59375,15-25
1,26.22283434650456,15-25
1,26.945739549839228,15-25
1,24.258319467554077,15-25
1,22.747305140961856,15-25
1,25.8260162601626,15-25
1,31.027412280701753,15-25
1,37.0195476858345,15-25
1,38.49210992907801,15-25
1,32.25535961272476,15-25
1,29.14297493403694,15-25
1,21.57025,15-25
1,23.121207524271846,15-25
2,21.702808277027028,25-35
2,22.433212652439025,25-35
2,22.587753950338602,25-35
2,24.7359413202934,25-35
2,20.84644784172662,25-35
2,22.664112903225806,25-35
2,28.645009270704573,25-35
2,25.81835399449036,25-35
2,30.32308743169399,25-35
2,21.443125,25-35
2,19.227896341463413,25-35
1,18.365,15-25
1,22.71480855855856,15-25
1,15.287867647058823,15-25
1,15.507507507507508,15-25
1,18.00810917721519,15-25
1,12.51923076923077,15-25
1,14.416392543859649,15-25
1,13.7625,15-25
1,16.5,15-25
1,17.1513671875,15-25
1,18.710459183673468,15-25
1,16.46038732394366,15-25
1,17.423349056603772,15-25
1,16.11574074074074,15-25
1,17.35072314049587,15-25
1,17.46235380116959,15-25
1,19.62821815718157,15-25
1,20.057866184448464,15-25
1,21.06126893939394,15-25
1,22.43203455571227,15-25
1,26.73125,15-25
1,28.47937091503268,15-25
1,24.322554347826088,15-25
1,23.139864864864865,15-25
1,27.300531914893618,15-25
1,24.954293628808863,15-25
1,27.06088917525773,15-25
1,23.391927083333332,15-25
1,23.255257009345794,15-25
1,26.661488439306357,15-25
1,22.13872466216216,15-25
1,21.341133004926107,15-25
1,21.04299132947977,15-25
1,24.689444742489272,15-25
1,23.32673611111111,15-25
1,17.266109785202865,15-25
1,25.884451219512194,15-25
1,27.508152173913043,15-25
1,38.745908577878104,15-25
1,31.056456743002546,15-25
1,35.55497572815534,15-25
1,27.289314516129032,15-25
1,24.699395161290322,15-25
1,23.937,15-25
1,19.804924242424242,15-25
1,21.273809523809526,15-25
1,20.286458333333332,15-25
1,27.029807692307692,15-25
1,20.095108695652176,15-25
1,22.27796052631579,15-25
1,25.159375,15-25
1,24.605357142857144,15-25
1,27.78716216216216,15-25
1,24.477623456790123,15-25
1,27.83416666666667,15-25
1,22.329605263157895,15-25
1,29.051448170731707,15-25
1,18.010245901639344,15-25
1,25.34140625,15-25
1,22.993872549019606,15-25
1,27.016203703703702,15-25
1,25.21167883211679,15-25
1,25.038079470198674,15-25
1,22.211363636363636,15-25
1,23.308238636363637,15-25
1,27.569375,15-25
1,28.25588235294118,15-25
1,26.35017123287671,15-25
1,21.398611111111112,15-25
1,19.535,15-25
1,16.63095238095238,15-25
2,18.347560975609756,25-35
2,27.281156156156158,25-35
2,25.9482421875,25-35
2,30.065084586466167,25-35
2,24.339285714285715,25-35
2,20.371173469387756,25-35
2,28.226872246696036,25-35
2,30.283304498269896,25-35
2,25.12898406374502,25-35
2,24.56619822485207,25-35
2,23.870022123893804,25-35
2,27.755837912087912,25-35
2,21.664948453608247,25-35
2,44.114549839228296,25-35
2,22.958473154362416,25-35
2,20.765426497277677,25-35
2,14.361853448275863,25-35
2,7.8954383886255926,25-35
2,16.689903846153847,25-35
2,22.187092169657422,25-35
2,22.34455286561265,25-35
2,17.52265100671141,25-35
2,17.09307939914163,25-35
0,14.015813253012048,0-15
0,8.229166666666666,0-15
0,8.081439393939394,0-15
0,9.444901315789474,0-15
0,8.761904761904763,0-15
0,10.88517441860465,0-15
0,10.564903846153847,0-15
0,8.770833333333334,0-15
0,10.268107476635514,0-15
0,9.913955479452055,0-15
0,12.030575539568344,0-15
0,12.565150176678445,0-15
0,10.328846153846154,0-15
0,11.53835574572127,0-15
0,10.000625,0-15
0,9.954361510791367,0-15
