SID,TIME,YEAR,BASIN,TC_LAT,TC_LON_360,GRID_LAT,GRID_LON,PRECIP_3H_MM,PRECIP_MMHR,IS_INTERPOLATED_TIMESTEP,ROW
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,191.25,1.6875,0.5625,False,2874712
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,191.35,2.0,0.6666667,False,2874713
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,191.45,2.5625,0.8541667,False,2874714
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,191.55,2.875,0.9583333,False,2874715
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,191.65001,3.25,1.0833334,False,2874716
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,191.75,3.9375,1.3125,False,2874717
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,191.85,4.0625,1.3541666,False,2874718
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,191.95,4.5625,1.5208334,False,2874719
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,192.05,4.6875,1.5625,False,2874720
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,192.15001,4.6875,1.5625,False,2874721
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,192.25,7.6875,2.5625,False,2874722
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,192.35,5.75,1.9166666,False,2874723
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,192.45,10.875,3.625,False,2874724
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,192.55,5.125,1.7083334,False,2874725
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,192.65001,3.9375,1.3125,False,2874726
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,192.75,3.375,1.125,False,2874727
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,192.85,3.4375,1.1458334,False,2874728
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,192.95,3.375,1.125,False,2874729
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,193.05,3.4375,1.1458334,False,2874730
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,193.15001,2.6875,0.8958333,False,2874731
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,193.25,2.625,0.875,False,2874732
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,193.35,2.1875,0.7291667,False,2874733
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,193.45,1.3125,0.4375,False,2874734
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,193.55,1.25,0.41666666,False,2874735
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,193.65001,0.6875,0.22916667,False,2874736
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,193.75,0.6875,0.22916667,False,2874737
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,193.85,0.75,0.25,False,2874738
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,193.95,0.625,0.20833333,False,2874739
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,194.05,0.5625,0.1875,False,2874740
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,194.15001,0.5,0.16666667,False,2874741
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,194.25,0.5625,0.1875,False,2874742
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,194.35,0.3125,0.104166664,False,2874743
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,194.45,0.3125,0.104166664,False,2874744
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.149997,194.55,0.3125,0.104166664,False,2874745
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,188.45,0.4375,0.14583333,False,2878284
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,188.55,0.4375,0.14583333,False,2878285
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,188.65001,0.6875,0.22916667,False,2878286
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,188.75,0.75,0.25,False,2878287
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,188.85,0.8125,0.27083334,False,2878288
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,188.95,0.8125,0.27083334,False,2878289
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,189.05,0.75,0.25,False,2878290
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,189.15001,0.8125,0.27083334,False,2878291
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,189.25,0.75,0.25,False,2878292
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,189.35,0.6875,0.22916667,False,2878293
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,189.45,0.6875,0.22916667,False,2878294
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,189.55,0.625,0.20833333,False,2878295
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,189.65001,0.6875,0.22916667,False,2878296
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,189.75,0.625,0.20833333,False,2878297
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,189.85,0.5,0.16666667,False,2878298
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,189.95,1.0,0.33333334,False,2878299
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,190.05,0.9375,0.3125,False,2878300
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,190.15001,1.6875,0.5625,False,2878301
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,190.25,1.625,0.5416667,False,2878302
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,190.35,1.6875,0.5625,False,2878303
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,190.45,2.125,0.7083333,False,2878304
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,190.55,2.125,0.7083333,False,2878305
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,190.65001,2.5625,0.8541667,False,2878306
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,190.75,2.5625,0.8541667,False,2878307
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,190.85,2.5625,0.8541667,False,2878308
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,190.95,2.0,0.6666667,False,2878309
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,191.05,2.1875,0.7291667,False,2878310
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,191.15001,1.75,0.5833333,False,2878311
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,191.25,2.0,0.6666667,False,2878312
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,191.35,2.1875,0.7291667,False,2878313
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,191.45,2.8125,0.9375,False,2878314
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,191.55,3.25,1.0833334,False,2878315
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,191.65001,3.1875,1.0625,False,2878316
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,191.75,3.6875,1.2291666,False,2878317
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,191.85,3.625,1.2083334,False,2878318
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,191.95,3.9375,1.3125,False,2878319
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,192.05,3.625,1.2083334,False,2878320
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,192.15001,4.5625,1.5208334,False,2878321
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,192.25,7.25,2.4166667,False,2878322
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,192.35,4.4375,1.4791666,False,2878323
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,192.45,8.0,2.6666667,False,2878324
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,192.55,3.375,1.125,False,2878325
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,192.65001,3.5,1.1666666,False,2878326
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,192.75,2.75,0.9166667,False,2878327
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,192.85,3.0,1.0,False,2878328
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,192.95,2.875,0.9583333,False,2878329
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,193.05,3.1875,1.0625,False,2878330
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,193.15001,2.25,0.75,False,2878331
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,193.25,2.4375,0.8125,False,2878332
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,193.35,1.9375,0.6458333,False,2878333
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,193.45,1.0,0.33333334,False,2878334
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,193.55,0.875,0.29166666,False,2878335
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,193.65001,0.5,0.16666667,False,2878336
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,193.75,0.4375,0.14583333,False,2878337
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,193.85,0.5625,0.1875,False,2878338
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,193.95,0.4375,0.14583333,False,2878339
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,194.05,0.4375,0.14583333,False,2878340
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,194.15001,0.4375,0.14583333,False,2878341
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,194.25,0.5,0.16666667,False,2878342
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,194.35,0.375,0.125,False,2878343
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,194.45,0.5,0.16666667,False,2878344
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,194.55,0.5,0.16666667,False,2878345
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,194.65001,0.4375,0.14583333,False,2878346
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,194.75,0.4375,0.14583333,False,2878347
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,10.049998,194.85,0.4375,0.14583333,False,2878348
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,188.35,0.3125,0.104166664,False,2881883
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,188.45,0.5,0.16666667,False,2881884
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,188.55,0.5625,0.1875,False,2881885
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,188.65001,0.9375,0.3125,False,2881886
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,188.75,1.0625,0.35416666,False,2881887
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,188.85,1.5,0.5,False,2881888
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,188.95,1.375,0.45833334,False,2881889
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,189.05,0.6875,0.22916667,False,2881890
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,189.15001,0.625,0.20833333,False,2881891
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,189.25,0.5625,0.1875,False,2881892
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,189.35,0.5625,0.1875,False,2881893
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,189.45,0.5625,0.1875,False,2881894
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,189.55,0.5,0.16666667,False,2881895
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,189.65001,0.5,0.16666667,False,2881896
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,189.75,0.5,0.16666667,False,2881897
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,189.85,0.4375,0.14583333,False,2881898
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,189.95,0.875,0.29166666,False,2881899
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,190.05,0.875,0.29166666,False,2881900
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,190.15001,1.5,0.5,False,2881901
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,190.25,1.5,0.5,False,2881902
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,190.35,1.5,0.5,False,2881903
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,190.45,2.0625,0.6875,False,2881904
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,190.55,2.0625,0.6875,False,2881905
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,190.65001,2.5,0.8333333,False,2881906
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,190.75,2.5,0.8333333,False,2881907
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,190.85,2.5,0.8333333,False,2881908
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,190.95,1.9375,0.6458333,False,2881909
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,191.05,2.1875,0.7291667,False,2881910
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,191.15001,1.8125,0.6041667,False,2881911
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,191.25,2.0625,0.6875,False,2881912
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,191.35,2.5,0.8333333,False,2881913
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,191.45,3.125,1.0416666,False,2881914
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,191.55,3.3125,1.1041666,False,2881915
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,191.65001,3.125,1.0416666,False,2881916
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,191.75,2.9375,0.9791667,False,2881917
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,191.85,3.375,1.125,False,2881918
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,191.95,3.1875,1.0625,False,2881919
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,192.05,3.3125,1.1041666,False,2881920
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,192.15001,4.1875,1.3958334,False,2881921
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,192.25,4.5,1.5,False,2881922
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,192.35,3.1875,1.0625,False,2881923
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,192.45,4.4375,1.4791666,False,2881924
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,192.55,2.1875,0.7291667,False,2881925
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,192.65001,2.4375,0.8125,False,2881926
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,192.75,1.9375,0.6458333,False,2881927
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,192.85,2.5,0.8333333,False,2881928
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,192.95,2.375,0.7916667,False,2881929
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,193.05,2.875,0.9583333,False,2881930
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,193.15001,2.125,0.7083333,False,2881931
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,193.25,2.25,0.75,False,2881932
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,193.35,2.25,0.75,False,2881933
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,193.45,0.9375,0.3125,False,2881934
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,193.55,0.875,0.29166666,False,2881935
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,193.65001,0.4375,0.14583333,False,2881936
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,193.75,0.3125,0.104166664,False,2881937
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,193.85,0.4375,0.14583333,False,2881938
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,193.95,0.3125,0.104166664,False,2881939
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,194.15001,0.375,0.125,False,2881941
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,194.25,0.4375,0.14583333,False,2881942
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,194.35,0.375,0.125,False,2881943
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,194.45,0.5,0.16666667,False,2881944
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,194.55,0.5,0.16666667,False,2881945
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,194.65001,0.4375,0.14583333,False,2881946
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,194.75,0.4375,0.14583333,False,2881947
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.95,194.85,0.4375,0.14583333,False,2881948
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,188.35,0.375,0.125,False,2885483
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,188.45,0.5625,0.1875,False,2885484
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,188.55,1.0,0.33333334,False,2885485
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,188.65001,2.3125,0.7708333,False,2885486
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,188.75,1.6875,0.5625,False,2885487
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,188.85,1.25,0.41666666,False,2885488
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,188.95,0.9375,0.3125,False,2885489
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,189.05,0.5625,0.1875,False,2885490
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,189.15001,0.5,0.16666667,False,2885491
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,189.25,0.5625,0.1875,False,2885492
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,189.35,0.5,0.16666667,False,2885493
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,189.45,0.5,0.16666667,False,2885494
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,189.55,0.5,0.16666667,False,2885495
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,189.65001,0.625,0.20833333,False,2885496
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,189.75,0.5625,0.1875,False,2885497
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,189.85,0.5625,0.1875,False,2885498
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,189.95,1.0,0.33333334,False,2885499
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,190.05,1.0,0.33333334,False,2885500
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,190.15001,1.4375,0.47916666,False,2885501
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,190.25,1.5,0.5,False,2885502
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,190.35,1.5,0.5,False,2885503
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,190.45,1.5625,0.5208333,False,2885504
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,190.55,1.5625,0.5208333,False,2885505
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,190.65001,1.6875,0.5625,False,2885506
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,190.75,1.6875,0.5625,False,2885507
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,190.85,1.75,0.5833333,False,2885508
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,190.95,1.5625,0.5208333,False,2885509
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,191.05,1.625,0.5416667,False,2885510
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,191.15001,1.8125,0.6041667,False,2885511
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,191.25,2.25,0.75,False,2885512
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,191.35,2.5625,0.8541667,False,2885513
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,191.45,3.5625,1.1875,False,2885514
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,191.55,2.75,0.9166667,False,2885515
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,191.65001,2.625,0.875,False,2885516
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,191.75,2.5625,0.8541667,False,2885517
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,191.85,3.0,1.0,False,2885518
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,191.95,2.4375,0.8125,False,2885519
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,192.05,2.9375,0.9791667,False,2885520
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,192.15001,3.4375,1.1458334,False,2885521
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,192.25,2.25,0.75,False,2885522
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,192.35,2.6875,0.8958333,False,2885523
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,192.45,2.1875,0.7291667,False,2885524
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,192.55,1.75,0.5833333,False,2885525
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,192.65001,1.6875,0.5625,False,2885526
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,192.75,1.625,0.5416667,False,2885527
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,192.85,2.25,0.75,False,2885528
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,192.95,2.0,0.6666667,False,2885529
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,193.05,2.625,0.875,False,2885530
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,193.15001,1.5625,0.5208333,False,2885531
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,193.25,1.875,0.625,False,2885532
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,193.35,1.8125,0.6041667,False,2885533
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,193.45,0.9375,0.3125,False,2885534
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,193.55,0.75,0.25,False,2885535
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,194.45,0.3125,0.104166664,False,2885544
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.850001,194.55,0.3125,0.104166664,False,2885545
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.749995,188.25,0.375,0.125,False,2889082
2018269N11220,2018-10-03 03:00:00+00:00,2018,EP,16.75,189.8,9.749995,188.35,0.375,0.125,False,2889083
