domain,year,N_t,TCP_mean,fit,fit_lower,fit_upper,trend_per_decade,p_value
EP,2013,862.0,23.162103733433838,22.420473642187808,21.95174316315753,23.400986679881633,0.21817504191396522,0.0641825017814526
EP,2014,1378.0,21.950128672230377,22.442291146379205,21.96726337678594,23.441814582897734,0.21817504191396522,0.0641825017814526
EP,2015,1700.0,21.16075938204641,22.4641086505706,21.982644069258196,23.492057359840913,0.21817504191396522,0.0641825017814526
EP,2016,1110.0,21.200105056255737,22.485926154761998,21.99827209156305,23.536757067268532,0.21817504191396522,0.0641825017814526
EP,2017,751.0,22.017286006556642,22.507743658953395,22.0171909686369,23.574966869840498,0.21817504191396522,0.0641825017814526
EP,2018,1315.0,21.492883056330836,22.52956116314479,22.029472816101126,23.638288777423806,0.21817504191396522,0.0641825017814526
EP,2019,723.0,21.924653692107178,22.551378667336188,22.033227702916356,23.680882424690612,0.21817504191396522,0.0641825017814526
EP,2020,633.0,22.09468424701712,22.573196171527584,22.02615373449711,23.73570239829003,0.21817504191396522,0.0641825017814526
EP,2021,766.0,22.026481652723128,22.59501367571898,22.022637489491586,23.790817728700823,0.21817504191396522,0.0641825017814526
EP,2022,768.0,20.457344309894943,22.616831179910378,22.01232876292128,23.822115583851943,0.21817504191396522,0.0641825017814526
EP,2023,795.0,22.173486953134617,22.638648684101774,22.00729853308316,23.86372744506675,0.21817504191396522,0.0641825017814526
NA,1980,719.0,16.819411251419854,16.849744479278726,16.284856383780006,17.46659196916796,0.08349948556426019,0.510906363666696
NA,1981,791.0,15.8400986771177,16.858094427835148,16.319973439163117,17.4550573535833,0.08349948556426019,0.510906363666696
NA,1982,268.0,16.742226285010485,16.866444376391577,16.35114479398727,17.443256761356405,0.08349948556426019,0.510906363666696
NA,1983,227.0,17.45024964274843,16.874794324948006,16.384085176753146,17.429869103959934,0.08349948556426019,0.510906363666696
NA,1984,677.0,15.984563153917897,16.883144273504428,16.407968827184586,17.419541900077554,0.08349948556426019,0.510906363666696
NA,1985,642.0,18.540476051870442,16.891494222060857,16.436022740652565,17.407686069779427,0.08349948556426019,0.510906363666696
NA,1986,377.0,16.314412799806206,16.89984417061728,16.458393020346584,17.398023908684102,0.08349948556426019,0.510906363666696
NA,1987,581.0,15.832637381985705,16.908194119173707,16.48039868491901,17.396652987145064,0.08349948556426019,0.510906363666696
NA,1988,711.0,17.030608847463018,16.916544067730136,16.519060675978984,17.38589310118675,0.08349948556426019,0.510906363666696
NA,1989,769.0,16.671802489279063,16.924894016286558,16.552666363291802,17.374041095242948,0.08349948556426019,0.510906363666696
NA,1990,864.0,15.344248172018538,16.933243964842987,16.57909725548978,17.367099339882127,0.08349948556426019,0.510906363666696
NA,1991,333.0,15.743507911106333,16.94159391339941,16.61328330265381,17.36433645966172,0.08349948556426019,0.510906363666696
NA,1992,434.0,16.062592043539425,16.949943861955838,16.636360579585563,17.357656334780156,0.08349948556426019,0.510906363666696
NA,1993,397.0,17.301351824943207,16.958293810512266,16.65752602060999,17.352218356394545,0.08349948556426019,0.510906363666696
NA,1994,397.0,17.60718674709612,16.96664375906869,16.690038062482973,17.35562139975254,0.08349948556426019,0.510906363666696
NA,1995,1405.0,17.08381055333503,16.974993707625117,16.72034016510521,17.35627580109251,0.08349948556426019,0.510906363666696
NA,1996,993.0,16.327675842620806,16.98334365618154,16.735876963028865,17.3548985064261,0.08349948556426019,0.510906363666696
NA,1997,341.0,18.79063184103187,16.991693604737968,16.75873567533236,17.354478785256042,0.08349948556426019,0.510906363666696
NA,1998,980.0,17.871365037330293,17.000043553294397,16.777101587185925,17.35923877854606,0.08349948556426019,0.510906363666696
NA,1999,839.0,18.31992231154588,17.00839350185082,16.790788144768165,17.36318255924563,0.08349948556426019,0.510906363666696
NA,2000,829.0,17.371532507802055,17.016743450407247,16.79914929592727,17.37153250780205,0.08349948556426019,0.510906363666696
NA,2001,877.0,17.135145165809114,17.02509339896367,16.80813821493455,17.37988245635848,0.08349948556426019,0.510906363666696
NA,2002,673.0,18.419717591789134,17.033443347520098,16.822921245069324,17.388233148437017,0.08349948556426019,0.510906363666696
NA,2003,1021.0,17.763878417973846,17.04179329607652,16.831988183612907,17.396617720866338,0.08349948556426019,0.510906363666696
NA,2004,1059.0,18.158934451688644,17.05014324463295,16.83555881638803,17.410800755375515,0.08349948556426019,0.510906363666696
NA,2005,1581.0,17.064742057467893,17.058493193189378,16.842761605853138,17.4215252361774,0.08349948556426019,0.510906363666696
NA,2006,680.0,15.690041380789562,17.0668431417458,16.849206339647793,17.435116318371826,0.08349948556426019,0.510906363666696
NA,2007,674.0,17.045561770301184,17.07519309030223,16.85209758186652,17.45658141668187,0.08349948556426019,0.510906363666696
NA,2008,953.0,18.69491296194989,17.08354303885865,16.84644460760868,17.4649558594691,0.08349948556426019,0.510906363666696
NA,2009,446.0,15.750845043953365,17.09189298741508,16.843027596069486,17.488548241370317,0.08349948556426019,0.510906363666696
NA,2010,1139.0,17.094358023915568,17.100242935971508,16.846010644829487,17.508962781765778,0.08349948556426019,0.510906363666696
NA,2011,991.0,17.516333370710523,17.10859288452793,16.835955147884636,17.52921987982309,0.08349948556426019,0.510906363666696
NA,2012,1112.0,16.352568248199464,17.11694283308436,16.835326310756518,17.547900036393422,0.08349948556426019,0.510906363666696
NA,2013,592.0,16.943195999688324,17.12529278164078,16.82623162802098,17.572234128619655,0.08349948556426019,0.510906363666696
NA,2014,510.0,16.502350129919964,17.13364273019721,16.811931055408476,17.589519698260883,0.08349948556426019,0.510906363666696
NA,2015,600.0,16.968965873698824,17.14199267875364,16.80459449260141,17.613022495521143,0.08349948556426019,0.510906363666696
NA,2016,1009.0,17.56992701923237,17.15034262731006,16.79082150991176,17.644615649248657,0.08349948556426019,0.510906363666696
NA,2017,1108.0,17.730557446804145,17.15869257586649,16.780099332367676,17.676111012479115,0.08349948556426019,0.510906363666696
NA,2018,1090.0,16.784901162971405,17.16704252442291,16.76969358504302,17.705463219489335,0.08349948556426019,0.510906363666696
NA,2019,852.0,17.18127738503528,17.17539247297934,16.753988036664353,17.739010848616065,0.08349948556426019,0.510906363666696
NA,2020,1492.0,17.741059231514363,17.18374242153577,16.7452226526399,17.77015312480854,0.08349948556426019,0.510906363666696
NA,2021,1017.0,17.43353721842238,17.19209237009219,16.73610664795567,17.802077611356005,0.08349948556426019,0.510906363666696
NA,2022,715.0,15.343465349812554,17.20044231864862,16.724735861983856,17.833340956653423,0.08349948556426019,0.510906363666696
NA,2023,1264.0,15.577097288485742,17.20879226720504,16.716687054380937,17.861161099658272,0.08349948556426019,0.510906363666696
NI,1980,197.0,13.992906105607313,18.29411257959856,17.21799815382698,18.935798055321353,0.4855407456130984,0.0420558851936368
NI,1981,137.0,17.088450223996627,18.34266665415987,17.29219846249781,18.974740393463936,0.4855407456130984,0.0420558851936368
NI,1982,305.0,18.516964985609494,18.39122072872118,17.36516949763844,19.000606050396442,0.4855407456130984,0.0420558851936368
NI,1983,209.0,22.13733333717209,18.43977480328249,17.43983952842404,19.023992892885943,0.4855407456130984,0.0420558851936368
NI,1984,289.0,17.981483440543972,18.4883288778438,17.524623867931748,19.056671927118938,0.4855407456130984,0.0420558851936368
NI,1985,282.0,19.103075562301022,18.536882952405108,17.586424886338058,19.081562728252823,0.4855407456130984,0.0420558851936368
NI,1986,147.0,17.46624807200433,18.585437026966417,17.653635028715794,19.115620545702633,0.4855407456130984,0.0420558851936368
NI,1987,418.0,17.415584103228685,18.633991101527727,17.722864110736804,19.146812874149404,0.4855407456130984,0.0420558851936368
NI,1988,214.0,18.866379557592218,18.682545176089036,17.7852422152759,19.175613673938656,0.4855407456130984,0.0420558851936368
NI,1989,198.0,22.304145051183074,18.731099250650345,17.861359539126422,19.20533466082845,0.4855407456130984,0.0420558851936368
NI,1990,272.0,20.062994235660504,18.779653325211655,17.928715869208155,19.225786135405233,0.4855407456130984,0.0420558851936368
NI,1991,301.0,19.19094978357385,18.828207399772964,17.99258721974884,19.253417505120638,0.4855407456130984,0.0420558851936368
NI,1992,591.0,16.478924622875613,18.876761474334273,18.05384499687459,19.288836746139904,0.4855407456130984,0.0420558851936368
NI,1993,112.0,18.18136043429415,18.925315548895583,18.11506200307073,19.317672418163642,0.4855407456130984,0.0420558851936368
NI,1994,213.0,15.912768696913567,18.973869623456892,18.185039760346914,19.344641642221646,0.4855407456130984,0.0420558851936368
NI,1995,254.0,19.140453207938673,19.0224236980182,18.24650168072167,19.38639727053962,0.4855407456130984,0.0420558851936368
NI,1996,570.0,18.952948262659028,19.07097777257951,18.3044836076954,19.43372051153494,0.4855407456130984,0.0420558851936368
NI,1997,460.0,19.642598779930125,19.11953184714082,18.362045779613084,19.482274230941698,0.4855407456130984,0.0420558851936368
NI,1998,391.0,18.100444678136423,19.16808592170213,18.41644342511482,19.530121903126208,0.4855407456130984,0.0420558851936368
NI,1999,277.0,20.445436236544,19.21663999626344,18.466716382696628,19.578294882957014,0.4855407456130984,0.0420558851936368
NI,2000,203.0,17.598035843134184,19.265194070824748,18.521199195421378,19.620550271779564,0.4855407456130984,0.0420558851936368
NI,2001,183.0,24.240508051257407,19.313748145386057,18.569766523583333,19.663831610290035,0.4855407456130984,0.0420558851936368
NI,2002,183.0,17.295636633080306,19.362302219947367,18.612552108449623,19.71853017236366,0.4855407456130984,0.0420558851936368
NI,2003,275.0,18.677504060423875,19.410856294508676,18.663736781951506,19.766353446425658,0.4855407456130984,0.0420558851936368
NI,2004,328.0,19.11790656052237,19.459410369069985,18.71545525446855,19.80376878284516,0.4855407456130984,0.0420558851936368
NI,2005,529.0,20.109621193209893,19.507964443631295,18.764009329029875,19.862379048336592,0.4855407456130984,0.0420558851936368
NI,2006,346.0,20.786748523107054,19.556518518192618,18.812563403591177,19.91861420656344,0.4855407456130984,0.0420558851936368
NI,2007,234.0,22.941432741709566,19.605072592753928,18.86111747815248,19.967814976554806,0.4855407456130984,0.0420558851936368
NI,2008,315.0,18.82959695201108,19.653626667315237,18.90967155271379,20.01740982458605,0.4855407456130984,0.0420558851936368
NI,2009,166.0,20.066968815818434,19.702180741876546,18.958163523928036,20.067065091950298,0.4855407456130984,0.0420558851936368
NI,2010,287.0,20.721193006762533,19.750734816437856,19.00515493398789,20.126988854413,0.4855407456130984,0.0420558851936368
NI,2011,289.0,21.987762067759874,19.799288890999165,19.012305161082374,20.19972520096336,0.4855407456130984,0.0420558851936368
NI,2012,150.0,16.06447605179548,19.847842965560474,19.039043251053887,20.26257120791504,0.4855407456130984,0.0420558851936368
NI,2013,441.0,16.952585713352025,19.896397040121784,19.09215358393747,20.34342592612969,0.4855407456130984,0.0420558851936368
NI,2014,309.0,20.17498640717483,19.944951114683093,19.09832286127654,20.410221048032863,0.4855407456130984,0.0420558851936368
NI,2015,365.0,21.95392586163288,19.993505189244402,19.120464311953583,20.47674348693501,0.4855407456130984,0.0420558851936368
